latitude,longitude,vehicle_type,junction_name,police_station,hours_blocked,CIS
12.9664417,77.641315,CAR,"BTP148 - 17th Main, Doopanahalli Bus Stop",Jeevanbheemanagar,3.0,18.0
12.9360023,77.6157138,CAR,BTP135 - UCO Bank Junction,Adugodi,3.0,18.0
12.9000025,77.67553,CAR,No Junction,Bellandur,3.0,18.0
12.9002805,77.6754472,CAR,No Junction,Bellandur,3.0,18.0
12.9585181,77.5186778,CAR,No Junction,Byatarayanapura,3.0,18.0
12.9585181,77.5186778,CAR,No Junction,Byatarayanapura,3.0,18.0
12.9558168,77.7180711,CAR,No Junction,Whitefield,3.0,18.0
12.8992156,77.6339902,CAR,No Junction,HSR Layout,3.0,18.0
12.8932935,77.637026,CAR,No Junction,Hulimavu,3.0,18.0
12.8932265,77.637111,CAR,No Junction,Hulimavu,3.0,18.0
12.9359537,77.6156506,CAR,BTP135 - UCO Bank Junction,Adugodi,3.0,18.0
13.0112694,77.5543907,CAR,No Junction,Malleshwaram,3.0,18.0
12.9635609,77.5764853,CAR,BTP082 - KR Market Junction,V.V.Puram (C.Pet),3.0,18.0
12.976935,77.5772968,CAR,BTP040 - Elite Junction,Upparpet,3.0,18.0
12.9790567,77.5794283,CAR,BTP058 - Subbanna Junction,Upparpet,3.0,18.0
13.0059035,77.6865181,CAR,No Junction,K.R. Pura,3.0,18.0
13.0064438,77.6872739,CAR,No Junction,K.R. Pura,3.0,18.0
13.0059182,77.6866364,CAR,No Junction,K.R. Pura,3.0,18.0
13.0057027,77.6861295,CAR,No Junction,K.R. Pura,3.0,18.0
13.0059196,77.6863898,CAR,No Junction,K.R. Pura,3.0,18.0
13.0059196,77.6863898,CAR,No Junction,K.R. Pura,3.0,18.0
12.96575,77.6415567,CAR,"BTP148 - 17th Main, Doopanahalli Bus Stop",Jeevanbheemanagar,3.0,18.0
13.0289106,77.5375148,CAR,No Junction,Yeshwanthpura,3.0,18.0
12.9280891,77.5812254,CAR,"BTP189 - New Diagonal Road, Jayanagar",Jayanagara,3.0,18.0
12.8407959,77.6766894,CAR,No Junction,Electronic City,3.0,18.0
13.1221542,77.6309249,CAR,No Junction,Chikkajala,3.0,18.0
12.9554189,77.5921627,CAR,"BTP102 - BMTC Junction, KH Road",Wilson Garden,3.0,18.0
13.0141885,77.4922693,CAR,No Junction,Kamakshipalya,3.0,18.0
12.9960141,77.6681533,CAR,No Junction,Mahadevapura,3.0,18.0
12.9773217,77.5774692,CAR,BTP040 - Elite Junction,Upparpet,3.0,18.0
13.1844105,77.6798409,CAR,No Junction,Chikkajala,3.0,18.0
12.9344336,77.6906262,CAR,No Junction,HAL Old Airport,3.0,18.0
12.9787323,77.5795068,CAR,BTP058 - Subbanna Junction,Upparpet,3.0,18.0
12.9730733,77.5791917,CAR,BTP044 - Sagar Theatre Junction,Upparpet,3.0,18.0
13.1838832,77.6795867,CAR,No Junction,Chikkajala,3.0,18.0
12.9567884,77.7026187,CAR,No Junction,HAL Old Airport,3.0,18.0
12.9779746,77.5794454,CAR,BTP058 - Subbanna Junction,Upparpet,3.0,18.0
12.9770544,77.5756549,CAR,BTP040 - Elite Junction,Upparpet,3.0,18.0
12.9762423,77.5773671,CAR,BTP040 - Elite Junction,Upparpet,3.0,18.0
12.9765346,77.5773064,CAR,BTP040 - Elite Junction,Upparpet,3.0,18.0
12.9764802,77.5773493,CAR,BTP040 - Elite Junction,Upparpet,3.0,18.0
12.9763604,77.5774653,CAR,BTP040 - Elite Junction,Upparpet,3.0,18.0
12.9001906,77.675628,CAR,No Junction,Bellandur,3.0,18.0
12.8929433,77.6371333,CAR,No Junction,Hulimavu,3.0,18.0
12.9736262,77.5782695,CAR,BTP044 - Sagar Theatre Junction,Upparpet,3.0,18.0
12.9786526,77.5772065,CAR,BTP058 - Subbanna Junction,Upparpet,3.0,18.0
12.9790213,77.5794422,CAR,BTP058 - Subbanna Junction,Upparpet,3.0,18.0
12.9789346,77.5794753,CAR,BTP058 - Subbanna Junction,Upparpet,3.0,18.0
12.9460567,77.5291533,CAR,BTP098 - Nayandahalli Junction,Byatarayanapura,3.0,18.0
12.9460667,77.5291517,CAR,BTP098 - Nayandahalli Junction,Byatarayanapura,3.0,18.0
12.9715427,77.5977504,CAR,BTP063 - Siddalingaiah Circle,Cubbon Park,3.0,18.0
13.008418,77.5543341,CAR,"BTP001 - 10th Cross, Dr. Rajkumar Road",Malleshwaram,3.0,18.0
12.9562083,77.519775,CAR,No Junction,Byatarayanapura,3.0,18.0
12.958165,77.5190233,CAR,No Junction,Byatarayanapura,3.0,18.0
12.9564783,77.5197483,CAR,No Junction,Byatarayanapura,3.0,18.0
12.9588833,77.5176583,CAR,No Junction,Byatarayanapura,3.0,18.0
13.050308,77.4946353,CAR,No Junction,Chikkabanavara,3.0,18.0
12.9771778,77.5775701,CAR,BTP040 - Elite Junction,Upparpet,3.0,18.0
13.1909691,77.6459114,CAR,No Junction,Chikkajala,3.0,18.0
13.1218542,77.6120403,CAR,No Junction,Yelahanka,3.0,18.0
12.8929317,77.6371883,CAR,No Junction,Hulimavu,3.0,18.0
12.926328,77.6768503,CAR,No Junction,Bellandur,3.0,18.0
13.0636633,77.5867817,CAR,No Junction,Kodigehalli,3.0,18.0
12.9262173,77.6761748,CAR,No Junction,Bellandur,3.0,18.0
12.8916983,77.6379283,CAR,No Junction,Hulimavu,3.0,18.0
12.9262355,77.6766209,CAR,No Junction,Bellandur,3.0,18.0
12.8883467,77.64024,CAR,No Junction,Hulimavu,3.0,18.0
12.9274263,77.5511962,CAR,BTP155 - Katriguppe Junction,Banashankari,3.0,18.0
12.8877187,77.6408357,CAR,No Junction,Electronic City,3.0,18.0
12.8438487,77.6453417,CAR,No Junction,Electronic City,3.0,18.0
12.9771778,77.5775701,CAR,BTP040 - Elite Junction,Upparpet,3.0,18.0
12.8869301,77.6407952,CAR,No Junction,Hulimavu,3.0,18.0
12.972654,77.5813233,CAR,BTP038 - Mysore Bank Junction,Halasuru Gate,3.0,18.0
12.9246274,77.6182839,CAR,BTP137 - Madiwala Traffic PS Junction,Madiwala,3.0,18.0
12.961412,77.6362261,CAR,"BTP145 - Sri Hatti Maramma Circle, Domluru",Halasur,3.0,18.0
12.9699024,77.6373941,CAR,No Junction,Jeevanbheemanagar,3.0,18.0
12.8424861,77.6439262,CAR,No Junction,Electronic City,3.0,18.0
12.9960882,77.6681758,CAR,No Junction,Mahadevapura,3.0,18.0
12.9783636,77.5736486,CAR,BTP057 - Anand Rao Junction,Upparpet,3.0,18.0
13.1848321,77.6795867,CAR,No Junction,Chikkajala,3.0,18.0
12.9783636,77.5736486,CAR,BTP057 - Anand Rao Junction,Upparpet,3.0,18.0
13.1836238,77.6795905,CAR,No Junction,Chikkajala,3.0,18.0
12.9200839,77.5836478,CAR,"BTP191 - 40th Cross, 4th Main, Jayanagar",Jayanagara,3.0,18.0
12.9807101,77.5747005,CAR,BTP057 - Anand Rao Junction,Upparpet,3.0,18.0
13.1840292,77.6795947,CAR,No Junction,Chikkajala,3.0,18.0
12.9006798,77.6755288,CAR,No Junction,Bellandur,3.0,18.0
12.9768855,77.5744502,CAR,BTP045 - Danvanthri Road Junction,Upparpet,3.0,18.0
12.9602024,77.5147178,CAR,No Junction,Jnanabharathi,3.0,18.0
13.0084347,77.5543241,CAR,"BTP001 - 10th Cross, Dr. Rajkumar Road",Malleshwaram,3.0,18.0
12.89293,77.6371883,CAR,No Junction,Hulimavu,3.0,18.0
12.9778685,77.5740632,CAR,BTP045 - Danvanthri Road Junction,Upparpet,3.0,18.0
12.9750763,77.570531,CAR,BTP048 - Shanthala Junction,Chamarajpet,3.0,18.0
12.9833227,77.6034588,CAR,BTP211 - Central Street Junction,Shivajinagar,3.0,18.0
13.0303981,77.5369706,CAR,No Junction,Yeshwanthpura,3.0,18.0
12.9932574,77.5705697,CAR,No Junction,Malleshwaram,3.0,18.0
12.9932853,77.5708404,CAR,No Junction,Malleshwaram,3.0,18.0
12.9643016,77.5795119,CAR,BTP082 - KR Market Junction,Halasuru Gate,3.0,18.0
12.9065508,77.5783284,CAR,"BTP161 - 15th Cross, 35th Main, JP Nagar",J.P. Nagar,3.0,18.0
13.0528596,77.6461324,CAR,No Junction,Hennuru,3.0,18.0
12.9642478,77.5812956,CAR,"BTP080 - NR Road, SP Road Junction",Halasuru Gate,3.0,18.0
12.9792132,77.5773497,CAR,BTP058 - Subbanna Junction,Upparpet,3.0,18.0
12.9792312,77.5772595,CAR,BTP058 - Subbanna Junction,Upparpet,3.0,18.0
12.9833686,77.6034552,CAR,BTP211 - Central Street Junction,Shivajinagar,3.0,18.0
12.9961664,77.6683808,CAR,No Junction,Mahadevapura,3.0,18.0
12.963646,77.5773309,CAR,BTP082 - KR Market Junction,City Market,3.0,18.0
12.983823,77.6037632,CAR,BTP211 - Central Street Junction,Shivajinagar,3.0,18.0
12.892952,77.637211,CAR,No Junction,Hulimavu,3.0,18.0
12.9526005,77.5908679,CAR,BTP121 - KH Circle,Wilson Garden,3.0,18.0
12.9526005,77.5908679,CAR,BTP121 - KH Circle,Wilson Garden,3.0,18.0
13.0123506,77.5542991,CAR,No Junction,Malleshwaram,3.0,18.0
12.9836975,77.6035833,CAR,BTP211 - Central Street Junction,Shivajinagar,3.0,18.0
12.9843841,77.6017307,CAR,BTP211 - Central Street Junction,Shivajinagar,3.0,18.0
12.9717919,77.6580987,CAR,No Junction,Jeevanbheemanagar,3.0,18.0
12.9610977,77.6374796,CAR,BTP146 - Domlur Water Tank,Halasur,3.0,18.0
13.0489425,77.5077774,CAR,No Junction,Chikkabanavara,3.0,18.0
13.0230101,77.584858,CAR,No Junction,R.T. Nagar,3.0,18.0
12.9957461,77.6135752,CAR,No Junction,Pulikeshinagar(F.Town),3.0,18.0
12.9957461,77.6135752,CAR,No Junction,Pulikeshinagar(F.Town),3.0,18.0
13.0635079,77.5868569,CAR,No Junction,Kodigehalli,3.0,18.0
13.0634067,77.59091,CAR,No Junction,Kodigehalli,3.0,18.0
13.0086566,77.5546225,CAR,"BTP001 - 10th Cross, Dr. Rajkumar Road",Malleshwaram,3.0,18.0
12.9358069,77.6151585,CAR,BTP135 - UCO Bank Junction,Adugodi,3.0,18.0
13.0086566,77.5546225,CAR,"BTP001 - 10th Cross, Dr. Rajkumar Road",Malleshwaram,3.0,18.0
13.0087333,77.6961505,CAR,No Junction,K.R. Pura,3.0,18.0
12.9822249,77.6035284,CAR,BTP211 - Central Street Junction,Shivajinagar,3.0,18.0
12.9822228,77.6034286,CAR,BTP211 - Central Street Junction,Shivajinagar,3.0,18.0
12.9572883,77.5191867,CAR,No Junction,Byatarayanapura,3.0,18.0
12.9571167,77.5192133,CAR,No Junction,Byatarayanapura,3.0,18.0
12.95345,77.519835,CAR,No Junction,Byatarayanapura,3.0,18.0
12.9522167,77.5204867,CAR,No Junction,Byatarayanapura,3.0,18.0
12.95032,77.5217267,CAR,No Junction,Byatarayanapura,3.0,18.0
12.949205,77.5221367,CAR,No Junction,Byatarayanapura,3.0,18.0
13.0580447,77.5916565,CAR,No Junction,Kodigehalli,3.0,18.0
13.058452,77.5915046,CAR,No Junction,Kodigehalli,3.0,18.0
12.9930816,77.5541438,CAR,"BTP011 - RR Kalyana Mantapa, Dr. Rajkumar Road",Rajajinagar,3.0,18.0
12.9885237,77.5375478,CAR,BTP208 - Havanur Circle,Vijayanagara,3.0,18.0
12.9769433,77.5774633,CAR,BTP040 - Elite Junction,Upparpet,3.0,18.0
12.9824205,77.6118308,CAR,No Junction,Shivajinagar,3.0,18.0
13.0630767,77.5869333,CAR,No Junction,Kodigehalli,3.0,18.0
12.9963237,77.6688532,CAR,No Junction,Mahadevapura,3.0,18.0
12.9930631,77.5544194,CAR,"BTP011 - RR Kalyana Mantapa, Dr. Rajkumar Road",Rajajinagar,3.0,18.0
13.0150407,77.5549291,CAR,No Junction,Malleshwaram,3.0,18.0
12.977737,77.5794883,CAR,BTP044 - Sagar Theatre Junction,Upparpet,3.0,18.0
12.9768185,77.5788973,CAR,BTP044 - Sagar Theatre Junction,Upparpet,3.0,18.0
12.9869208,77.5508779,CAR,BTP018 - Dhobi Ghat Junction,Rajajinagar,3.0,18.0
12.9791025,77.5763499,CAR,BTP058 - Subbanna Junction,Upparpet,3.0,18.0
12.9062621,77.5910546,CAR,BTP222 - Delmia Circle,J.P. Nagar,3.0,18.0
13.062849,77.5924695,CAR,No Junction,Kodigehalli,3.0,18.0
13.0629849,77.5921234,CAR,No Junction,Kodigehalli,3.0,18.0
12.9779598,77.5794571,CAR,BTP058 - Subbanna Junction,Upparpet,3.0,18.0
12.9262846,77.6766876,CAR,No Junction,Bellandur,3.0,18.0
12.9790645,77.5793526,CAR,BTP058 - Subbanna Junction,Upparpet,3.0,18.0
13.0007594,77.6123558,CAR,No Junction,Pulikeshinagar(F.Town),3.0,18.0
13.0010044,77.6123901,CAR,No Junction,Pulikeshinagar(F.Town),3.0,18.0
13.0010453,77.6123512,CAR,No Junction,Pulikeshinagar(F.Town),3.0,18.0
13.0010232,77.6122483,CAR,No Junction,Pulikeshinagar(F.Town),3.0,18.0
12.9786255,77.5751355,CAR,BTP057 - Anand Rao Junction,Upparpet,3.0,18.0
13.0010263,77.6121262,CAR,No Junction,Pulikeshinagar(F.Town),3.0,18.0
13.001107,77.6120481,CAR,No Junction,Pulikeshinagar(F.Town),3.0,18.0
12.9463785,77.587868,CAR,No Junction,Wilson Garden,3.0,18.0
13.0111866,77.5511184,CAR,BTP023 - Mahalaxmi Layout Entrance,Malleshwaram,3.0,18.0
13.1853672,77.6799528,CAR,No Junction,Chikkajala,3.0,18.0
13.1853672,77.6799528,CAR,No Junction,Chikkajala,3.0,18.0
12.8434984,77.6442352,CAR,No Junction,Electronic City,3.0,18.0
12.9717365,77.7120301,CAR,No Junction,HAL Old Airport,3.0,18.0
12.9827141,77.6032579,CAR,BTP211 - Central Street Junction,Shivajinagar,3.0,18.0
12.8931769,77.6370727,CAR,No Junction,Hulimavu,3.0,18.0
12.9828888,77.6031537,CAR,BTP211 - Central Street Junction,Shivajinagar,3.0,18.0
12.8933217,77.6370475,CAR,No Junction,Hulimavu,3.0,18.0
12.9818956,77.6033329,CAR,BTP211 - Central Street Junction,Shivajinagar,3.0,18.0
12.9829206,77.6031728,CAR,BTP211 - Central Street Junction,Shivajinagar,3.0,18.0
12.9818956,77.6033329,CAR,BTP211 - Central Street Junction,Shivajinagar,3.0,18.0
12.9779746,77.5794454,CAR,BTP058 - Subbanna Junction,Upparpet,3.0,18.0
12.9247254,77.5309136,CAR,No Junction,Kengeri,3.0,18.0
13.0057428,77.6858957,CAR,No Junction,K.R. Pura,3.0,18.0
12.9779746,77.5794454,CAR,BTP058 - Subbanna Junction,Upparpet,3.0,18.0
12.9779746,77.5794454,CAR,BTP058 - Subbanna Junction,Upparpet,3.0,18.0
12.9779746,77.5794454,CAR,BTP058 - Subbanna Junction,Upparpet,3.0,18.0
12.9779746,77.5794454,CAR,BTP058 - Subbanna Junction,Upparpet,3.0,18.0
12.978039,77.5790585,CAR,BTP058 - Subbanna Junction,Upparpet,3.0,18.0
12.9752288,77.5746533,CAR,BTP045 - Danvanthri Road Junction,Upparpet,3.0,18.0
13.1163539,77.5782683,CAR,No Junction,Yelahanka,3.0,18.0
12.9790469,77.5750132,CAR,BTP057 - Anand Rao Junction,Upparpet,3.0,18.0
12.9700437,77.6385353,CAR,No Junction,Jeevanbheemanagar,3.0,18.0
12.9775145,77.5909316,CAR,BTP041 - Gopal Gowda Circle,Cubbon Park,3.0,18.0
12.9775,77.5909399,CAR,BTP041 - Gopal Gowda Circle,Cubbon Park,3.0,18.0
13.00818,77.5544867,CAR,"BTP001 - 10th Cross, Dr. Rajkumar Road",Malleshwaram,3.0,18.0
12.994121,77.5545333,CAR,"BTP011 - RR Kalyana Mantapa, Dr. Rajkumar Road",Rajajinagar,3.0,18.0
12.9764405,77.5773715,CAR,BTP040 - Elite Junction,Upparpet,3.0,18.0
12.9960456,77.667933,CAR,No Junction,Banaswadi,3.0,18.0
12.8407692,77.6764915,CAR,No Junction,Electronic City,3.0,18.0
12.9302383,77.6096814,CAR,BTP140 - Madiwala Check Post,Mico Layout,3.0,18.0
12.9362283,77.6172967,CAR,No Junction,Adugodi,3.0,18.0
12.9302261,77.6096903,CAR,BTP140 - Madiwala Check Post,Mico Layout,3.0,18.0
12.9803036,77.5569075,CAR,"BTP062 - Basava Mantapa, Dr. Rajkumar Road",Magadi Road,3.0,18.0
12.9069246,77.6333199,CAR,No Junction,HSR Layout,3.0,18.0
12.9069246,77.6333199,CAR,No Junction,HSR Layout,3.0,18.0
12.9066454,77.6318283,CAR,No Junction,HSR Layout,3.0,18.0
12.9065783,77.6312063,CAR,No Junction,HSR Layout,3.0,18.0
12.9114422,77.6258571,CAR,No Junction,Madiwala,3.0,18.0
12.9843487,77.5831301,CAR,BTP053 - Three Let Junction,High ground,3.0,18.0
12.9854563,77.5746414,CAR,No Junction,Sheshadripuram,3.0,18.0
12.9773101,77.5794098,CAR,BTP044 - Sagar Theatre Junction,Upparpet,3.0,18.0
13.0631572,77.5917718,CAR,No Junction,Kodigehalli,3.0,18.0
12.9860333,77.5802363,CAR,BTP054 - Shivananda Circle,High ground,3.0,18.0
12.9888774,77.5990258,CAR,No Junction,Shivajinagar,3.0,18.0
12.9356554,77.6146763,CAR,BTP135 - UCO Bank Junction,Adugodi,3.0,18.0
12.9355097,77.6146721,CAR,BTP135 - UCO Bank Junction,Adugodi,3.0,18.0
12.9791238,77.5750351,CAR,BTP057 - Anand Rao Junction,Upparpet,3.0,18.0
12.9520192,77.5406197,CAR,BTP096 - Gali Anjaneya Temple,Byatarayanapura,3.0,18.0
12.8998173,77.6753947,CAR,No Junction,Bellandur,3.0,18.0
12.9791185,77.5750239,CAR,BTP057 - Anand Rao Junction,Upparpet,3.0,18.0
12.9790901,77.578786,CAR,BTP058 - Subbanna Junction,Upparpet,3.0,18.0
12.9659217,77.57734,CAR,BTP082 - KR Market Junction,City Market,3.0,18.0
12.9772225,77.5764666,CAR,BTP040 - Elite Junction,Upparpet,3.0,18.0
12.9843864,77.6024164,CAR,BTP211 - Central Street Junction,Shivajinagar,3.0,18.0
12.9843323,77.6031847,CAR,BTP211 - Central Street Junction,Shivajinagar,3.0,18.0
12.9843323,77.6031847,CAR,BTP211 - Central Street Junction,Shivajinagar,3.0,18.0
12.9843323,77.6031847,CAR,BTP211 - Central Street Junction,Shivajinagar,3.0,18.0
12.9843323,77.6031847,CAR,BTP211 - Central Street Junction,Shivajinagar,3.0,18.0
12.9608505,77.5122959,CAR,No Junction,Jnanabharathi,3.0,18.0
12.9550369,77.5856198,CAR,BTP192 - Urvashi Theater,Wilson Garden,3.0,18.0
12.9786636,77.5750488,CAR,BTP057 - Anand Rao Junction,Upparpet,3.0,18.0
13.0054203,77.5695089,CAR,No Junction,Malleshwaram,3.0,18.0
12.9634528,77.5797455,CAR,BTP082 - KR Market Junction,City Market,3.0,18.0
12.9770797,77.5800551,CAR,BTP044 - Sagar Theatre Junction,Upparpet,3.0,18.0
12.9832757,77.576505,CAR,BTP058 - Subbanna Junction,High ground,3.0,18.0
12.9832328,77.5766027,CAR,BTP058 - Subbanna Junction,High ground,3.0,18.0
12.9720353,77.5375723,CAR,BTP028 - Vijayanagar Bus Stand Junction,Vijayanagara,3.0,18.0
12.9634578,77.5788241,CAR,BTP082 - KR Market Junction,City Market,3.0,18.0
12.9773979,77.5756184,CAR,BTP040 - Elite Junction,Upparpet,3.0,18.0
13.0083041,77.6954934,CAR,No Junction,K.R. Pura,3.0,18.0
13.0089597,77.6949081,CAR,No Junction,K.R. Pura,3.0,18.0
12.9123452,77.6356715,CAR,No Junction,HSR Layout,3.0,18.0
12.9123452,77.6356715,CAR,No Junction,HSR Layout,3.0,18.0
12.983877,77.6037865,CAR,BTP211 - Central Street Junction,Shivajinagar,3.0,18.0
12.9720128,77.7114679,CAR,No Junction,HAL Old Airport,3.0,18.0
13.0286869,77.5393684,CAR,No Junction,Yeshwanthpura,3.0,18.0
12.9977682,77.6095784,CAR,No Junction,Pulikeshinagar(F.Town),3.0,18.0
12.9170612,77.5786857,CAR,"BTP176 - Rajalakshmi Kalyana Mantapa, JP Nagar",Jayanagara,3.0,18.0
13.0084454,77.5544605,CAR,"BTP001 - 10th Cross, Dr. Rajkumar Road",Malleshwaram,3.0,18.0
12.9772799,77.5756551,CAR,BTP040 - Elite Junction,Upparpet,3.0,18.0
12.9843841,77.6017307,CAR,BTP211 - Central Street Junction,Shivajinagar,3.0,18.0
12.98632,77.5558883,CAR,"BTP210 - 50th cross, 12th Main , Rajajinagar",Rajajinagar,3.0,18.0
12.9768921,77.5756401,CAR,BTP040 - Elite Junction,Upparpet,3.0,18.0
12.9747358,77.6078385,CAR,No Junction,Ashok Nagar,3.0,18.0
12.9773317,77.5755517,CAR,BTP040 - Elite Junction,Upparpet,3.0,18.0
13.184937,77.6799649,CAR,No Junction,Chikkajala,3.0,18.0
12.9791877,77.5774483,CAR,BTP058 - Subbanna Junction,Upparpet,3.0,18.0
12.9791301,77.57749,CAR,BTP058 - Subbanna Junction,Upparpet,3.0,18.0
12.9792656,77.5772463,CAR,BTP058 - Subbanna Junction,Upparpet,3.0,18.0
12.8547265,77.6649214,CAR,No Junction,Electronic City,3.0,18.0
12.8555675,77.664319,CAR,No Junction,Electronic City,3.0,18.0
12.8557693,77.6644507,CAR,No Junction,Electronic City,3.0,18.0
12.9828023,77.610643,CAR,No Junction,Shivajinagar,3.0,18.0
13.1880029,77.6437365,CAR,No Junction,Chikkajala,3.0,18.0
13.0751937,77.5919996,CAR,No Junction,Yelahanka,3.0,18.0
12.9771085,77.5768586,CAR,BTP040 - Elite Junction,Upparpet,3.0,18.0
12.9704452,77.6474337,CAR,No Junction,Jeevanbheemanagar,3.0,18.0
12.97044,77.647455,CAR,No Junction,Jeevanbheemanagar,3.0,18.0
12.97044,77.647455,CAR,No Junction,Jeevanbheemanagar,3.0,18.0
12.9785265,77.579278,CAR,BTP058 - Subbanna Junction,Upparpet,3.0,18.0
12.9787546,77.5795133,CAR,BTP058 - Subbanna Junction,Upparpet,3.0,18.0
12.978783,77.5795207,CAR,BTP058 - Subbanna Junction,Upparpet,3.0,18.0
12.9839378,77.6036917,CAR,BTP211 - Central Street Junction,Shivajinagar,3.0,18.0
12.9790115,77.5793185,CAR,BTP058 - Subbanna Junction,Upparpet,3.0,18.0
12.9790115,77.5793185,CAR,BTP058 - Subbanna Junction,Upparpet,3.0,18.0
12.9790933,77.5777885,CAR,BTP058 - Subbanna Junction,Upparpet,3.0,18.0
12.9791313,77.5782202,CAR,BTP058 - Subbanna Junction,Upparpet,3.0,18.0
12.9703545,77.6448304,CAR,No Junction,Jeevanbheemanagar,3.0,18.0
12.9839184,77.6036699,CAR,BTP211 - Central Street Junction,Shivajinagar,3.0,18.0
12.9731817,77.578465,CAR,BTP044 - Sagar Theatre Junction,Upparpet,3.0,18.0
12.9843841,77.6017307,CAR,BTP211 - Central Street Junction,Shivajinagar,3.0,18.0
12.9708456,77.7122976,CAR,No Junction,HAL Old Airport,3.0,18.0
12.9635709,77.6411265,CAR,"BTP148 - 17th Main, Doopanahalli Bus Stop",Jeevanbheemanagar,3.0,18.0
12.8921295,77.6378124,CAR,No Junction,Hulimavu,3.0,18.0
12.9784263,77.5794353,CAR,BTP058 - Subbanna Junction,Upparpet,3.0,18.0
12.911699,77.6381048,CAR,No Junction,HSR Layout,3.0,18.0
12.9791516,77.5775222,CAR,BTP058 - Subbanna Junction,Upparpet,3.0,18.0
12.9117085,77.6379276,CAR,No Junction,HSR Layout,3.0,18.0
12.9085631,77.5650793,CAR,BTP157 - Kadirenahalli Cross,K.S. Layout,3.0,18.0
12.9085677,77.5650839,CAR,BTP157 - Kadirenahalli Cross,K.S. Layout,3.0,18.0
12.8466413,77.6721896,CAR,No Junction,Electronic City,3.0,18.0
12.9203202,77.6208274,CAR,BTP137 - Madiwala Traffic PS Junction,Madiwala,3.0,18.0
13.0124358,77.5537007,CAR,No Junction,Malleshwaram,3.0,18.0
12.9774424,77.5792132,CAR,BTP044 - Sagar Theatre Junction,Upparpet,3.0,18.0
13.1834295,77.6798075,CAR,No Junction,Chikkajala,3.0,18.0
12.9779506,77.5776917,CAR,BTP058 - Subbanna Junction,Upparpet,3.0,18.0
12.9790749,77.5790998,CAR,BTP058 - Subbanna Junction,Upparpet,3.0,18.0
12.9789582,77.5787822,CAR,BTP058 - Subbanna Junction,Upparpet,3.0,18.0
12.9348593,77.6905543,CAR,No Junction,HAL Old Airport,3.0,18.0
13.0081996,77.6936105,CAR,No Junction,K.R. Pura,3.0,18.0
12.9781898,77.5794584,CAR,BTP058 - Subbanna Junction,Upparpet,3.0,18.0
12.9779793,77.578751,CAR,BTP058 - Subbanna Junction,Upparpet,3.0,18.0
12.9781898,77.5794584,CAR,BTP058 - Subbanna Junction,Upparpet,3.0,18.0
12.9781898,77.5794584,CAR,BTP058 - Subbanna Junction,Upparpet,3.0,18.0
12.9962142,77.6683049,CAR,No Junction,Banaswadi,3.0,18.0
13.0183295,77.5574747,CAR,No Junction,Yeshwanthpura,3.0,18.0
13.0339522,77.5679555,CAR,No Junction,Sadashivanagar,3.0,18.0
12.970346,77.6440387,CAR,No Junction,Jeevanbheemanagar,3.0,18.0
12.9705316,77.6450048,CAR,No Junction,Jeevanbheemanagar,3.0,18.0
12.9704172,77.6450031,CAR,No Junction,Jeevanbheemanagar,3.0,18.0
12.9521197,77.5406896,CAR,BTP096 - Gali Anjaneya Temple,Byatarayanapura,3.0,18.0
12.9523953,77.541042,CAR,BTP096 - Gali Anjaneya Temple,Byatarayanapura,3.0,18.0
12.9877214,77.5913047,CAR,BTP034 - LRDE Junction,Cubbon Park,3.0,18.0
13.0010695,77.570029,CAR,No Junction,Malleshwaram,3.0,18.0
12.9704172,77.6450031,CAR,No Junction,Jeevanbheemanagar,3.0,18.0
12.9651597,77.5840889,CAR,"BTP080 - NR Road, SP Road Junction",Halasuru Gate,3.0,18.0
12.931959,77.6878098,CAR,No Junction,HAL Old Airport,3.0,18.0
12.9642818,77.5793265,CAR,BTP082 - KR Market Junction,Halasuru Gate,3.0,18.0
12.93213,77.6880283,CAR,No Junction,HAL Old Airport,3.0,18.0
12.9549756,77.5855398,CAR,BTP192 - Urvashi Theater,Wilson Garden,3.0,18.0
12.9790983,77.5787959,CAR,BTP058 - Subbanna Junction,Upparpet,3.0,18.0
12.9790957,77.5785793,CAR,BTP058 - Subbanna Junction,Upparpet,3.0,18.0
12.9790193,77.5794048,CAR,BTP058 - Subbanna Junction,Upparpet,3.0,18.0
12.9791024,77.5780596,CAR,BTP058 - Subbanna Junction,Upparpet,3.0,18.0
12.979162,77.5729349,CAR,BTP057 - Anand Rao Junction,Upparpet,3.0,18.0
12.9788674,77.5732013,CAR,BTP057 - Anand Rao Junction,Upparpet,3.0,18.0
13.0002495,77.5505287,CAR,"BTP182 - 19th Main Junction, Rajajinagar",Malleshwaram,3.0,18.0
12.9780816,77.5736591,CAR,BTP045 - Danvanthri Road Junction,Upparpet,3.0,18.0
12.9791099,77.5793538,CAR,BTP058 - Subbanna Junction,Upparpet,3.0,18.0
12.9790534,77.5792699,CAR,BTP058 - Subbanna Junction,Upparpet,3.0,18.0
12.979895,77.5749283,CAR,BTP057 - Anand Rao Junction,Upparpet,3.0,18.0
12.9521702,77.5407139,CAR,BTP096 - Gali Anjaneya Temple,Byatarayanapura,3.0,18.0
12.975339,77.5707504,CAR,BTP048 - Shanthala Junction,Chamarajpet,3.0,18.0
12.9769302,77.5756487,CAR,BTP040 - Elite Junction,Upparpet,3.0,18.0
